profile,months_active,bill_payment_ratio,qr_transaction_consistency,airtime_topup_frequency,psychometric_score,network_trust_score,avg_transaction_value,transaction_volatility,days_since_last_transaction,community_fraud_flag,risk_band
platinum,50,0.9546462807240195,0.9079685557816387,0.7292180177660657,4.658692146207444,0.9966970468671356,35518,0.10235301795425458,4,0,3
gold,25,0.6912056175519496,0.6662590835552276,0.5876088151810768,4.140893655855207,0.46202072590448,6184,0.42319290475036364,11,0,2
platinum,36,0.870823716016303,0.9992671551613448,0.818309597145505,4.756264657891452,0.8126397858417723,15571,0.10819171989981566,4,0,3
gold,23,0.6848263168273918,0.6504690678091849,0.5411763976356643,3.0450343890381637,0.7289611446881636,5690,0.3201386122597119,3,0,2
gold,31,0.8034308359305569,0.7892837081349491,0.5112427810919757,3.6044633215079473,0.4964528044860682,7686,0.24162982982636128,4,0,2
refused,3,0.3698589914236625,0.07459798650725927,0.14706902443858058,1.6205293956085058,0.05386177565987783,696,0.6337562986280764,42,1,0
silver,8,0.5180628208222835,0.363654114770062,0.265747655185909,2.5143031092911223,0.5059455429907023,5909,0.43650077451060265,20,0,1
gold,28,0.6649177097376034,0.6740598054752035,0.6953235274630019,3.1189753347331486,0.6069858747900749,11203,0.3166575204188159,5,0,2
silver,10,0.5036094856074469,0.44901714782945346,0.25032610594147975,3.3535190846413796,0.4873612760764214,2464,0.4144455080784147,21,1,1
refused,5,0.06761500654502042,0.07622685000433274,0.25932828855663104,1.9225711728539414,0.16551278524472204,830,0.7716868207361058,61,1,0
silver,8,0.45607734378719555,0.3381877599285235,0.3800635369472079,3.131707212503356,0.4141183644395879,1043,0.6745429714209932,9,0,1
gold,24,0.7887834043612989,0.7636368483005451,0.6129188162580643,3.2442133299982636,0.7377072527918898,7397,0.23841445405694062,9,0,2
gold,23,0.7641024008751642,0.752966531002595,0.6164140262248446,3.4098844644378814,0.57317960917148,19267,0.3201098350503683,4,0,2
gold,27,0.7867695667822572,0.6228402682094362,0.6454037054028268,4.1641402637021185,0.5896460917319098,5500,0.22837353973607472,6,0,2
refused,3,0.15478108163510396,0.3184753946420257,0.13618201743923444,1.9168740592505902,0.05384838817279442,1540,0.9631304579717141,30,1,0
gold,29,0.7360862219085802,0.6836398047890773,0.664251884074569,3.804872790531121,0.533902156963933,5929,0.26178153107312396,10,0,2
gold,28,0.7438397932822747,0.7568809234884544,0.5818365174916977,3.6324091494978408,0.5804034444949411,6986,0.38541702455380755,6,0,2
gold,29,0.6551115010613547,0.7414646609711856,0.6782280183587018,3.0535057112809727,0.5428105686240039,18693,0.3231514879871989,13,0,2
silver,13,0.4159998416709876,0.348313864488204,0.3212842600583928,3.0981475547340374,0.2547323169314338,2579,0.6414995330162723,29,0,1
gold,25,0.6723598804048719,0.5776508997182903,0.5435175879863289,3.4339992998340514,0.5000850537103407,12736,0.1824232480999165,9,0,2
silver,14,0.5568907225745363,0.5419065842380768,0.5148926499492692,2.0424865363205416,0.27960427524516324,7056,0.49149195027280357,9,1,1
silver,8,0.5931408851208779,0.580361094492361,0.3582599805940413,2.2367404719496977,0.3647505192057203,7654,0.5423843841512919,6,0,1
silver,10,0.44340177287882493,0.3129383364656486,0.3731549921087652,2.194955654928219,0.264717510222593,2391,0.5451313926335464,17,1,1
gold,30,0.7208235712415813,0.6795026078440245,0.5750642691546027,4.109590331498696,0.5928170106453186,6937,0.22416153567918998,4,0,2
platinum,54,0.879926039100748,0.8461138391610038,0.8333258358253605,4.879816485941939,0.7897153681725042,33545,0.14293649578593717,2,0,3
gold,29,0.6979776407359772,0.6645071541459672,0.5546949030749959,3.4515111951965065,0.46562172186638096,9092,0.3213641728844393,4,0,2
silver,6,0.47521613831016396,0.354005413515242,0.43636004338125467,3.43123350416555,0.3720172311922295,7724,0.5149328405520767,8,0,1
platinum,29,0.9844915394461031,0.8783260281080713,0.9704126948765333,4.743423786076609,0.9935361251421752,41566,0.21566011778729474,0,0,3
gold,31,0.8352200423898011,0.7266510322485544,0.693665392019851,3.4226771700848944,0.7254855106139873,19599,0.15591772393895265,7,0,2
gold,16,0.8364811610080216,0.5918916348261267,0.5162894425782318,4.1831210023499015,0.6447461894492619,19318,0.16873425935925224,3,0,2
gold,27,0.6565681075007965,0.6083918402671528,0.5608189271942567,3.3825807874476057,0.529676279492208,6046,0.4499223816774278,5,0,2
gold,30,0.7264241859453435,0.6572873729895805,0.5470062597623837,3.152247393675712,0.6004324421093732,18824,0.18900787669503977,5,0,2
gold,31,0.8427350624011546,0.5991217417390529,0.6353640087260094,3.2389882771164804,0.6051353792570758,15660,0.18607529597122038,7,0,2
silver,7,0.543595875001285,0.34608556605130536,0.40083511323159154,3.4523420764426156,0.43296812250078986,5225,0.5907205624409185,25,0,1
silver,12,0.5334729636438204,0.51808616061993,0.49898725274685474,2.1023987987832515,0.43088428920718125,1348,0.4927773798690037,9,0,1
silver,13,0.35130322033522693,0.5788277235079542,0.39653224201405,2.656423443107525,0.26499481452326556,1161,0.5631167013605133,15,0,1
silver,9,0.36236541378550985,0.5218759469034746,0.31689234640299463,3.3807084509208325,0.447943996086418,6399,0.6994061045068853,11,0,1
silver,12,0.5740179311603095,0.4397831852789954,0.33311367888502674,2.69993112700827,0.2946570411849821,6171,0.35478717788662545,24,0,1
silver,6,0.44335808074068334,0.5796307096371665,0.38882798226819193,2.9510455889075504,0.3626766622029772,6908,0.4656251910446713,29,0,1
silver,6,0.49961910952757943,0.5229897516920937,0.4236154031770714,2.926901683266941,0.4373755735453525,4415,0.5906605001222568,16,0,1
refused,2,0.14608678205359413,0.2738212428284869,0.13866928977234075,1.8999164371067059,0.2627459526154578,141,0.7509311097208877,18,0,0
silver,7,0.5747708991807402,0.3019485047997769,0.3781473042103132,2.6452788001677696,0.4602908963734362,2026,0.5485075912035546,18,0,1
gold,18,0.6474840341143902,0.7798020077634313,0.5182706485447112,3.063251747824127,0.49566846417506005,15003,0.20924207510570492,3,0,2
platinum,32,0.9609863140671062,0.9580169274248174,0.8942720930205723,4.645289837525717,0.6178379633491846,20213,0.12949013192814474,4,0,3
silver,17,0.5669688375816604,0.5130088043025687,0.47706508229591066,2.498971453001219,0.39497460821338737,5823,0.5108554520578054,16,0,1
gold,34,0.839407911568147,0.7794118194761084,0.5550197763118249,4.003549575722952,0.6607888729313748,10790,0.2307156686226489,10,0,2
silver,6,0.595520794249347,0.43853344673414696,0.40986709851747966,3.0745535826710655,0.38617983469106854,5073,0.654415737348691,27,1,1
gold,35,0.6649570344850748,0.6302136356874609,0.577257541029109,3.8428784652967183,0.4892643415660728,17334,0.36233519350874477,8,0,2
silver,13,0.47813196885111275,0.46068443456229957,0.36344548398773835,2.518130300265198,0.4835479298360137,4030,0.4074139814767445,23,0,1
platinum,21,0.9522420503459185,0.8817910354170987,0.7385346154279574,4.312271786048796,0.9410912079502844,44624,0.10107243681371728,3,0,3
platinum,21,0.8873086231645432,0.9599564044148539,0.879498179536728,4.341674501896921,0.6563838510087077,28693,0.2394835302641926,3,0,3
silver,15,0.42029152980115336,0.5479925411140448,0.5166652822251498,3.460903108982292,0.27047130493091226,1601,0.6489054356594107,27,0,1
gold,28,0.6845211023415654,0.6014950089692405,0.533300709409903,3.9931323136189842,0.641221383678355,18823,0.2998646103859126,13,0,2
silver,17,0.36562637207814525,0.36734186082858084,0.27310959999523415,2.9725596135770918,0.49858184009463513,6253,0.4890033749800221,18,0,1
gold,14,0.6237413188070942,0.5871266954109202,0.6450652781471756,3.116852074929605,0.5586544808382454,10672,0.39173785978747044,2,0,2
silver,16,0.42507389757888103,0.317011395411014,0.34055173607425465,3.4958067617760187,0.32817936591153285,5628,0.5754844902890937,9,0,1
gold,17,0.7786883191109865,0.7172191327601714,0.5913776143474534,3.816300825996449,0.6557138306474043,10692,0.2764662744654103,4,0,2
refused,5,0.19537274418131112,0.19354880394112256,0.08729265172465962,2.4201989166936384,0.06932894347299358,453,0.661530630689421,89,1,0
platinum,42,0.9231714701213107,0.8006692724085959,0.9599316002582936,4.727947176730743,0.9155209055621438,11589,0.24256427743151426,1,0,3
platinum,47,0.8802595693495353,0.8520466735903055,0.8579871391806879,4.7495454844688885,0.9266728701802872,42402,0.017088300077489654,1,0,3
gold,22,0.640841689599605,0.7801339712756388,0.5535994533768755,4.120839589356767,0.5287248245088644,10914,0.3503418659959851,12,0,2
gold,24,0.7755268635284481,0.7405436467954112,0.5034996427974777,3.552854605617931,0.6113076385772914,12249,0.24382821822654477,4,0,2
gold,12,0.7110258892266547,0.5991720493282058,0.6643678645505805,3.0787513058133813,0.4682049206852047,15097,0.1838390756599731,7,0,2
refused,4,0.11670206742823402,0.1247310807026359,0.1033114171213603,1.0916703641925165,0.08808364951942492,1626,0.9228655065686722,17,1,0
gold,19,0.7193375995306003,0.5556411279263369,0.5116915974473754,3.7029700730582933,0.6676404505350488,16591,0.41926865803594804,3,0,2
silver,7,0.5498810410762544,0.3861327332782709,0.4444347532854086,2.7646136750639307,0.5049614285683164,4508,0.4980550561846169,22,0,1
silver,16,0.5267400209468115,0.3179623880164157,0.4924504741566328,2.0452420572602583,0.41883866056247543,5997,0.6804610272269815,22,0,1
silver,15,0.4844225454744903,0.35206820402184563,0.35311212764068545,2.5653425253278206,0.5424069761357391,5033,0.5125884622335467,10,0,1
gold,16,0.6836002947471871,0.6763801979308726,0.5184899034074133,3.0627349239225117,0.7384834326763341,7620,0.41137940558104724,13,0,2
platinum,32,0.9003490097195445,0.9613700297925172,0.9932399158944357,4.9527975276012945,0.678243709217806,10138,0.13036490968036799,5,0,3
silver,17,0.63579962842951,0.39071508183372805,0.5320365679931598,3.35625282432159,0.3034703269807967,7639,0.4520298504205237,17,0,1
platinum,21,0.9454605396169017,0.9482921822278091,0.9883945864554722,4.3607725191106,0.8550213057880919,20058,0.16120815100557845,3,0,3
gold,24,0.6100347147713416,0.7445115766207998,0.5781834853682324,3.8679963647927558,0.5325570635320427,8138,0.1839407813022071,13,0,2
platinum,25,0.9032357785694081,0.8471812069190163,0.983291090487349,4.2711474365001845,0.9412358493614602,20233,0.1950940308927451,2,0,3
refused,0,0.268293797323073,0.16464266681338333,0.03457776870781104,1.5902390066779146,0.2761323109450856,1303,0.9548817257031568,34,1,0
silver,16,0.37389248188670693,0.44456201518349703,0.47332441421067023,2.6345542686232775,0.41232035759704677,7452,0.54790522484787,23,1,1
gold,24,0.6630779817674217,0.6347058706057018,0.5384986301271654,3.035159331724102,0.6742955473694934,9729,0.3744701149480528,13,0,2
silver,17,0.5375651175958557,0.44462805563841423,0.3889354101851351,3.1574974074090534,0.30801358296371656,4891,0.6496333662827343,12,1,1
refused,5,0.21856856968557553,0.2753772353019286,0.09338993184570267,2.0865730772749504,0.17715294264318873,1154,0.6280647744843961,84,0,0
gold,30,0.795606453053197,0.5699287682968213,0.582188510470022,4.065926635813807,0.7106403287453461,19680,0.26442460313500693,11,0,2
silver,7,0.5531303829072094,0.5458553756130213,0.4858301939823014,2.6879912315569814,0.5419840454900224,3666,0.46334737076104565,25,0,1
refused,3,0.39736804383302715,0.040916099798016935,0.20925656658242248,2.440048806372994,0.21045593313354444,1778,0.8644452964577571,46,1,0
refused,5,0.14270841883462415,0.01736445783167612,0.10601950602229633,2.480292553795324,0.26749981066072753,1351,0.8498542234752705,49,1,0
gold,16,0.701937026250683,0.6208211008731443,0.6819860316319437,4.0552716681686345,0.7184242712493903,6975,0.2032228410363547,7,0,2
platinum,34,0.9849471095717519,0.8075193546412522,0.8801828627638708,4.978397278800596,0.6328828254847126,33864,0.09512942746747363,1,0,3
silver,7,0.629747533933304,0.357597585069237,0.3516223788860446,2.226865007220449,0.4203809580612191,2947,0.4535974188003884,27,0,1
platinum,45,0.8891340435012571,0.8133238224781635,0.7735856596766003,4.373509683038388,0.6489507029300712,46576,0.11807045104074543,0,0,3
silver,16,0.40396889562045163,0.5846537515401183,0.4958442165101866,2.416729242058071,0.44128793048387926,5346,0.36244315714216924,21,1,1
silver,8,0.6173165581525463,0.40822432351656274,0.4674112825445675,2.602274381276903,0.5220689174901484,7376,0.64198942625481,10,0,1
refused,3,0.31599261972507015,0.1646155309066685,0.10460438669548999,1.045989235225296,0.0501309491725841,1572,0.8338640412687046,56,1,0
gold,16,0.8007529703815801,0.7424366557142719,0.6291855786046079,3.677943129182968,0.47573828546984687,14473,0.1824508162652278,9,0,2
platinum,50,0.8586795846636561,0.9610629934715811,0.9473542140690502,4.898261627292706,0.7589525561941266,26766,0.22697469844490484,0,0,3
silver,8,0.47685682357005843,0.5588365637014172,0.5442530104671697,2.0286489197625723,0.45009545844086385,2157,0.6612007366985249,6,0,1
silver,7,0.5495398580551176,0.5683149229115567,0.4401446218689835,3.4629410771450697,0.2774605352448417,2755,0.6497309343751808,28,0,1
silver,11,0.5809976843656113,0.5151790576073781,0.41313954844138234,3.2654783847927464,0.5438050072971679,3808,0.43089911970344663,22,1,1
silver,15,0.4769980181067581,0.45535359365607153,0.4602113728562105,2.7192958290819336,0.3645129457280625,7181,0.43711443481761714,21,0,1
gold,20,0.8494373472525502,0.639245607367166,0.6352391492713079,3.648663210466709,0.690796873245666,16085,0.19006292685166534,11,0,2
gold,20,0.6758214727123207,0.6969979073659582,0.5014706089108854,3.8791352390884786,0.551399634308547,16906,0.3245595799514124,13,0,2
gold,18,0.6378613804838393,0.6319607094714546,0.5810943352660837,3.395436496528796,0.46309827861390257,7576,0.44471716635527003,2,0,2
gold,14,0.8076556901079478,0.5815288305938526,0.5288624087374963,3.9659602006580226,0.7216746412719397,14988,0.181619080448742,11,0,2
gold,18,0.6956960251007601,0.7035465610797529,0.6253506697084662,3.620558270412766,0.7475058421178207,18948,0.44882661817935376,13,1,2
gold,18,0.6452958197625207,0.6280160111630052,0.5632914261748833,3.427280758942974,0.5170807644971014,5879,0.22176696409975738,9,0,2
gold,31,0.6829928761839613,0.6245165502925011,0.5948869828294348,3.8303128359199103,0.5975213829056969,5600,0.15567829215343904,11,0,2
gold,29,0.8013580823249966,0.5683410168649007,0.6933468455070215,3.867220289369384,0.4831629498925742,12370,0.2747968823925725,12,1,2
platinum,48,0.863261233504847,0.9676213926356592,0.8186545509547045,4.629298806010736,0.6348717871327324,46304,0.12917459630656694,3,0,3
gold,31,0.7072655923256664,0.5501494847086988,0.5658758538604152,3.673913409254633,0.5078518826826737,15825,0.397936095736494,11,1,2
refused,3,0.17373554065931673,0.22363096764938736,0.07410656110436567,1.346444506450937,0.17170635360828732,1502,0.8358950450224812,89,1,0
silver,15,0.4648378493239728,0.3580427548243104,0.34210005485450024,2.007458727983524,0.5447271301480339,7864,0.6349738144340038,16,0,1
silver,12,0.40967520785458,0.5475904687028144,0.28646522821927317,3.1528627586140976,0.3549992568572855,1549,0.4269770098407034,24,0,1
silver,8,0.626730683301131,0.4347887462688763,0.3792283475085205,3.089912031771912,0.5325625150441758,1949,0.4299464598911775,23,0,1
silver,16,0.4934291056454665,0.4618137954084429,0.5036011667519242,3.187362644589487,0.4832000335091849,2025,0.5446404395205245,9,0,1
silver,6,0.6351030429541715,0.5631475812798418,0.4993118581321385,2.932010032142674,0.28017569697898714,2550,0.38030557536277254,8,0,1
gold,35,0.6317060056376047,0.5502358538169079,0.6424440410354317,4.161437479141626,0.6170127769658562,9180,0.41097886871909806,4,1,2
silver,15,0.6218327241941114,0.448666707112779,0.43676764099649334,2.8810616001887133,0.28850818386855936,7023,0.5007508175628036,27,0,1
gold,19,0.7386829508205885,0.7915685744370465,0.5832321892812316,3.8198106758877817,0.6883988677193666,18180,0.35168364884222403,2,0,2
platinum,52,0.9318873655247484,0.8961673956178148,0.8326896287142731,4.409477853005204,0.9918203361527027,38797,0.09142018706534283,2,0,3
silver,6,0.5937368532256713,0.576962650761657,0.3257327389083903,2.868901744362799,0.28625213540018773,3126,0.6473311831674373,9,0,1
gold,12,0.6015947608516476,0.6715434135262208,0.6853815124291728,4.174736827025594,0.6626700018754748,11963,0.22908163194206443,5,0,2
silver,8,0.5090789676915046,0.44039560983118253,0.4718573302801674,2.6439800642812648,0.31774731632921016,7205,0.539360601171984,12,0,1
silver,7,0.5875148502752814,0.47099484571359485,0.5377392798783744,3.416385559468477,0.39318328975997063,7190,0.5727205103613312,10,0,1
gold,35,0.6052335294566833,0.6722621001123208,0.5368497303145349,3.2917494365072026,0.5837189462708607,8319,0.15541806592798815,8,0,2
gold,27,0.6198200711577979,0.6933908200066775,0.5313520857303279,3.4963986282998483,0.7269671240955686,6773,0.3358044746876512,13,0,2
gold,15,0.7613930453568569,0.7585410270521104,0.6930897269201242,3.4929796746809134,0.6014798412268201,16708,0.3946463296740408,7,0,2
silver,12,0.5982152580822074,0.5349664371156896,0.29728340471886044,2.776860740960429,0.411123862239277,3193,0.4085980317111879,5,0,1
refused,0,0.3822674648733773,0.13963537946922674,0.03655173340634663,1.8525208761973704,0.07608361670758397,1518,0.6604052469708425,36,1,0
silver,14,0.4648382924436051,0.3598945925868069,0.3489907941834081,3.436556160509731,0.34660966179264613,1821,0.3574860963362779,17,0,1
